Logistic_Recall,Logistic_Precision,Tree_Recall,Tree_Precision
0.9995722840034217,0.25311383082421746,,
0.9995722840034217,0.2531412478336222,,
0.9995722840034217,0.2531686707832304,,
0.9995722840034217,0.2531960996749729,,
0.9995722840034217,0.2532235345107812,,
0.9995722840034217,0.2532509752925878,,
0.9995722840034217,0.25327842202232576,,
0.9995722840034217,0.25330587470192933,,
0.9995722840034217,0.25333333333333335,,
0.9995722840034217,0.25336079791847355,,
0.9995722840034217,0.2533882684592866,,
0.9995722840034217,0.2534157449577098,,
0.9995722840034217,0.2534432274156816,,
0.9995722840034217,0.253470715835141,,
0.9995722840034217,0.253498210218028,,
0.9995722840034217,0.25352571056628337,,
0.9995722840034217,0.25355321688184873,,
0.9995722840034217,0.2535807291666667,,
0.9995722840034217,0.2536082474226804,,
0.9995722840034217,0.25363577165183415,,
0.9995722840034217,0.25366330185607294,,
0.9995722840034217,0.2536908380373426,,
0.9995722840034217,0.25371838019758985,,
0.9995722840034217,0.2537459283387622,,
0.9995722840034217,0.2537734824628081,,
0.9995722840034217,0.2538010425716768,,
0.9995722840034217,0.2538286086673183,,
0.9995722840034217,0.2538561807516837,,
0.9995722840034217,0.2538837588267246,,
0.9995722840034217,0.25391134289439377,,
0.9995722840034217,0.25393893295664455,,
0.9995722840034217,0.25396652901543143,,
0.9995722840034217,0.25399413107270946,,
0.9995722840034217,0.2540217391304348,,
0.9995722840034217,0.2540493531905642,,
0.9995722840034217,0.25407697325505546,,
0.9995722840034217,0.25410459932586715,,
0.9995722840034217,0.25413223140495866,,
0.9995722840034217,0.25415986949429037,,
0.9995722840034217,0.25418751359582337,,
0.9995722840034217,0.25421516371151964,,
0.9995722840034217,0.254242819843342,,
0.9995722840034217,0.25427048199325425,,
0.9995722840034217,0.2542981501632209,,
0.9995722840034217,0.2543258243552073,,
0.9995722840034217,0.2543535045711798,,
0.9995722840034217,0.25438119081310545,,
0.9995722840034217,0.25440888308295234,,
0.9995722840034217,0.25443658138268915,,
0.9995722840034217,0.2544642857142857,,
0.9995722840034217,0.2544919960797125,,
0.9995722840034217,0.25451971248094096,,
0.9995722840034217,0.25454743491994336,,
0.9995722840034217,0.2545751633986928,,
0.9995722840034217,0.2546028979191633,,
0.9995722840034217,0.2546306384833297,,
0.9995722840034217,0.2546583850931677,,
0.9995722840034217,0.2546861377506539,,
0.9995722840034217,0.25471389645776565,,
0.9995722840034217,0.25474166121648134,,
0.9995722840034217,0.2547694320287801,,
0.9995722840034217,0.254797208896642,,
0.9995722840034217,0.25482499182204776,,
0.9995722840034217,0.25485278080697926,,
0.9995722840034217,0.2548805758534191,,
0.9995722840034217,0.2549083769633508,,
0.9995722840034217,0.25493618413875857,,
0.9995722840034217,0.2549639973816277,,
0.9995722840034217,0.25499181669394433,,
0.9995722840034217,0.25501964207769534,,
0.9995722840034217,0.2550474735348685,,
0.9995722840034217,0.2550753110674525,,
0.9995722840034217,0.25510315467743694,,
0.9995722840034217,0.25513100436681224,,
0.9995722840034217,0.2551588601375696,,
0.9995722840034217,0.2551867219917012,,
0.9995722840034217,0.25521458993120016,,
0.9995722840034217,0.2552424639580603,,
0.9995722840034217,0.25527034407427635,,
0.9995722840034217,0.255298230281844,,
0.9995722840034217,0.2553261225827598,,
0.9995722840034217,0.255354020979021,,
0.9995722840034217,0.25538192547262595,,
0.9995722840034217,0.25540983606557377,,
0.9995722840034217,0.25543775275986447,,
0.9995722840034217,0.2554656755574989,,
0.9995722840034217,0.25549360446047886,,
0.9995722840034217,0.2555215394708069,,
0.9995722840034217,0.2555494805904866,,
0.9995722840034217,0.2555774278215223,,
0.9995722840034217,0.2556053811659193,,
0.9995722840034217,0.25563334062568366,,
0.9995722840034217,0.25566130620282246,,
0.9995722840034217,0.25568927789934354,,
0.9995722840034217,0.25571725571725573,,
0.9995722840034217,0.2557452396585686,,
0.9995722840034217,0.25577322972529276,,
0.9995722840034217,0.2558012259194396,,
0.9995722840034217,0.25582922824302134,,
0.9995722840034217,0.2558572366980512,,
0.9995722840034217,0.2558852512865433,,
0.9995722840034217,0.2559132720105125,,
0.9995722840034217,0.2559412988719746,,
0.9995722840034217,0.25596933187294635,,
0.9995722840034217,0.2559973710154453,,
0.9995722840034217,0.2560254163014899,,
0.9995722840034217,0.2560534677330996,,
0.9995722840034217,0.25608152531229456,,
0.9995722840034217,0.2561095890410959,,
0.9995722840034217,0.2561376589215256,,
0.9995722840034217,0.2561657349556067,,
0.9995722840034217,0.2561938171453629,,
0.9995722840034217,0.25622190549281876,,
0.9995722840034217,0.25625,,
0.9995722840034217,0.256278100668933,,
0.9995722840034217,0.2563062075016451,,
0.9995722840034217,0.2563343205001645,,
0.9995722840034217,0.2563624396665204,,
0.9995722840034217,0.2563905650027427,,
0.9995722840034217,0.2564186965108624,,
0.9995722840034217,0.2564468341929112,,
0.9995722840034217,0.25647497805092184,,
0.9995722840034217,0.2565031280869279,,
0.9995722840034217,0.2565312843029638,,
0.9995722840034217,0.2565594467010649,,
0.9995722840034217,0.25658761528326746,,
0.9995722840034217,0.25661579005160867,,
0.9995722840034217,0.2566439710081265,,
0.9995722840034217,0.25667215815485994,,
0.9995722840034217,0.25670035149384884,,
0.9995722840034217,0.25672855102713393,,
0.9995722840034217,0.25675675675675674,,
0.9995722840034217,0.2567849686847599,,
0.9995722840034217,0.2568131868131868,,
0.9995722840034217,0.25684141114408177,,
0.9995722840034217,0.25686964167949,,
0.9995722840034217,0.2568978784214576,,
0.9995722840034217,0.25692612137203164,,
0.9995722840034217,0.25695437053326003,,
0.9995722840034217,0.25698262590719156,,
